title,content,label
Ga Rangrang,"Ga Rangrang là một ga đường sắt ở Kin'gol-li, Rangrang-guyŏk , Bình Nhưỡng , Bắc Triều Tiên . Đây là ga cuối của tuyến Rangrang của Đường sắt Nhà nước Triều Tiên , nó kết nối với tuyến chính tại ga Ryŏkp'o . [1]",3
Thanh lưỡng kim,"Thanh lưỡng kim ( tiếng Anh : bimetallic strip ) hay còn gọi là bản lưỡng kim , là thiết bị dùng để chuyển hóa sự thay đổi nhiệt độ thành sự dịch chuyển cơ học. Thanh lưỡng kim bao gồm hai kim loại bản chất khác nhau có độ giãn nở khác nhau khi được gia nhiệt, thường là thép và đồng , hoặc trong một số trường hợp là thép và đồng thau . Sự giãn nở khác nhau của hai kim loại sẽ làm thanh lưỡng kim biến dạng và uốn cong theo một hướng khi gia nhiệt và biến dạng theo hướng ngược lại nếu được làm lạnh dưới nhiệt độ ban đầu. Kim loại có hệ số giãn nở nhiệt cao hơn nằm ở phía bên ngoài của đường cong khi thanh lưỡng kim được làm nóng và ở phía bên trong khi được làm mát.",3
Cobalt(II) selenat,"Cobalt(II) selenat là một hợp chất vô cơ , là muối của cobalt và acid selenic với công thức hóa học CoSeO 4 , tinh thể màu tím khi khan, hòa tan trong nước, tạo thành tinh thể ngậm nước .",1
Elmis syriaca,Elmis syriaca là một loài bọ cánh cứng trong họ Elmidae . Loài này được Allard miêu tả khoa học năm 1869. [1],1
Lithacodia semichalcea,Lithacodia semichalcea là một loài bướm đêm trong họ Noctuidae . [1] [2],1
Eleocharis setifolia,Eleocharis setifolia là loài thực vật có hoa trong họ Cói . Loài này được (A.Rich.) J.Raynal mô tả khoa học đầu tiên năm 1967. [1],1
Ranitomeya fantastica,Ranitomeya fantasticus là một loài ếch thuộc họ Dendrobatidae . Đây là loài đặc hữu của Peru .,1
Carex kwangsiensis,Carex kwangsiensis là một loài thực vật có hoa trong họ Cói . Loài này được F.T.Wang & Tang ex P.C.Li mô tả khoa học đầu tiên năm 1999. [1],1
"Cobden, Minnesota","Cobden là một thành phố thuộc quận Brown , tiểu bang Minnesota , Hoa Kỳ . Năm 2010, dân số của thành phố này là 36 người. [1]",2
Helictes fabularis,Helictes fabularis là một loài tò vò trong họ Ichneumonidae . [1],1
Sông Trường Giang (Quảng Nam),"Sông Trường Giang là con sông chạy dọc theo bờ biển thuộc tỉnh Quảng Nam , Việt Nam .",2
Dipterocarpus turbinatus,Dipterocarpus turbinatus là một loài thực vật có hoa trong họ Dầu . Loài này được C.F.Gaertn mô tả khoa học đầu tiên năm 1805. [1],1
"Troitsk, tỉnh Chelyabinsk","Troitsk ( tiếng Nga : Троицк) là một thành phố Nga , cự ly 175 kilômét (109 mi) về phía đông dãy núi Ural và khoảng 110 kilômét (68 mi) về phía nam Chelyabinsk . Thành phố nằm bên sông Uy , một nhánh của sông Tobol . Thành phố này thuộc chủ thể Chelyabinsk Oblast . Thành phố có dân số 83.862 người ( theo điều tra dân số năm 2002 ). Đây là thành phố lớn thứ 195 của Nga theo dân số năm 2002 . Dân số năm 2010 78,637 ( Điều tra dân số 2010 ) ; [1] Khu vực định cư được thành lập năm 1743 bởi Ivan Neplyuyev như là một phần của tuyến pháo đài Orenburg trong chiến tranh Bashkir của 1735-1740. Troitsk đóng vai trò quan trọng trong cuộc nổi loạn của Pugachev, người đã chỉ huy quân bao vây và chiếm được thị trấn năm 1774.",2
HMS ,"HMS Valiant là một thiết giáp hạm thuộc lớp Queen Elizabeth của Hải quân Hoàng gia Anh . Nó từng hoạt động trong cả Chiến tranh Thế giới thứ nhất lẫn thứ hai , từng có mặt trong trận Jutland , và hoạt động cho đến năm 1944 khi bị hư hại nặng vì ụ tàu sụp đổ.",2
Batrachedra ditrota,Batrachedra ditrota là một loài bướm đêm thuộc họ Blastobasidae . Nó được tìm thấy ở Úc .,1
Utriculofera fuscapax,"Utriculofera fuscapax là một loài bướm đêm thuộc phân họ Arctiinae , họ Erebidae . [1]",1
El Hamel,"El Hamel là một đô thị thuộc tỉnh Msila , Algérie . Dân số thời điểm năm 2002 là 10.195 người. [1]",2
Lasioglossum melanops,Lasioglossum melanops là một loài Hymenoptera trong họ Halictidae . Loài này được Ebmer mô tả khoa học năm 1985. [1],1
Dactylispa gressitti,Dactylispa gressitti là một loài bọ cánh cứng trong họ Chrysomelidae . Loài này được Uhmann miêu tả khoa học năm 1955. [1],1
10090 Sikorsky,10090 Sikorsky (1990 TK15) là một tiểu hành tinh vành đai chính được phát hiện ngày 13 tháng 10 năm 1990 bởi Lyudmila Karachkina và Gregor Kastel ở Đài vật lý thiên văn Crimean . Nó được đặt theo tên the Russian-American aeronautical engineer và helicopter designer Igor Sikorsky .,1
Semidalis boliviensis,Semidalis boliviensis là một loài côn trùng trong họ Coniopterygidae thuộc bộ Neuroptera . Loài này được Enderlein miêu tả năm 1905. [1],1
Nguyễn Văn Bổng (trung tướng),"Nguyễn Văn Bổng (sinh năm 1966) là một sĩ quan cấp cao trong Quân đội nhân dân Việt Nam, hàm Trung tướng , hiện đang giữ chức Bí thư Đảng ủy, Chính ủy Quân chủng Hải quân . [1] [2] [3] [4] [5] [6]",4
Zavodoukovsk,"Huyện Zavodoukovsk ( tiếng Nga : ? райо́н ) là một huyện hành chính [1] tự quản [2] ( raion ), của Tỉnh Tyumen , Nga . Huyện có diện tích 15 km² , dân số thời điểm ngày 1 tháng 1 năm 2000 là 26700 người. Trung tâm của huyện đóng ở Zavodoukovsk . [5]",2
"Whitefish Bay, Wisconsin","Whitefish Bay là một làng thuộc quận Milwaukee , tiểu bang Wisconsin , Hoa Kỳ . Năm 2006, dân số của làng này là 14163 người. [3]",2
1K17 Szhatie,"1K17 Szhatie ( tiếng Nga : 1К17 Сжатие ) là loại hệ thống laser phức hợp tự hành thử nghiệm bí mật của quân đội Liên Xô trong những năm 1970 đến những năm 1980. Đây là loại tăng sử dụng hệ thống laser để tấn công các phương tiên cơ giới. Mặc dù việc phát triển nó được giữ bí mật hàng đầu, nhưng Bộ quốc phòng Hoa Kỳ đã có những bức vẽ tay do các nhân chứng vẽ lại các cuộc thí nghiệm ở những nơi hẻo lánh. Nó đã thu hút sự chú ý của giới tình báo phương Tây và họ đã gọi nó là Stiletto .",2
Oecetis nyx,Oecetis nyx là một loài Trichoptera trong họ Leptoceridae . Chúng phân bố ở miền Ấn Độ - Mã Lai .,1
"Beydili, Çorum","Beydili là một xã thuộc thành phố Çorum , tỉnh Çorum , Thổ Nhĩ Kỳ . Dân số thời điểm năm 2010 là 209 người. [1]",2
Begonia otophora,Begonia otophora là một loài thực vật có hoa trong họ Thu hải đường . Loài này được Merr. & L.M.Perry mô tả khoa học đầu tiên năm 1943. [1],1
Senecio proteus,Senecio proteus là một loài thực vật có hoa trong họ Cúc . Loài này được J.Rémy miêu tả khoa học đầu tiên. [1],1
Ormosia seclusa,Ormosia seclusa là một loài ruồi trong họ Limoniidae . [1] Chúng phân bố ở miền Cổ bắc .,1
Asplenium subtenuifolium,Asplenium subtenuifolium là một loài thực vật có mạch trong họ Aspleniaceae . Loài này được (H. Christ) Ching & S.H. Wu miêu tả khoa học đầu tiên năm 1985. [1],1
Microsage tragica,Microsage tragica là một loài tò vò trong họ Ichneumonidae . [1],1
Murdannia fasciata,Murdannia fasciata là một loài thực vật có hoa trong họ Commelinaceae . Loài này được (Warb. ex K.Schum. & Lauterb.) G.Brückn. mô tả khoa học đầu tiên năm 1930. [1],1
Euchlorostola interrupta,"Euchlorostola interrupta là một loài bướm đêm thuộc phân họ Arctiinae , họ Erebidae . [1]",1
Polygrammodes jeannelalis,Polygrammodes jeannelalis là một loài bướm đêm trong họ Crambidae . [1] [2],1
Như Thụy,"Như Thụy là một xã thuộc huyện Sông Lô , tỉnh Vĩnh Phúc , Việt Nam .",2
"Karahisarlı, Kadınhanı","Karahisarlı là một xã thuộc huyện Kadınhanı , tỉnh Konya , Thổ Nhĩ Kỳ . Dân số thời điểm năm 2011 là 164 người. [1]",2
Mormonia staudingeri,Mormonia staudingeri là một loài bướm đêm trong họ Noctuidae . [1] [2],1
Cnemaspis kolhapurensis,"Cnemaspis kolhapurensis là một loài thằn lằn trong họ Gekkonidae . Loài này được Giri, Bauer & Gaikwad mô tả khoa học đầu tiên năm 2009. [1]",1
Sphagnum diblastum,Sphagnum diblastum là một loài rêu trong họ Sphagnaceae . Loài này được Müll. Hal. mô tả khoa học đầu tiên năm 1887. [1],1
Lừa ma mút Hoa Kỳ,"Lừa ma mút Hoa Kỳ (tiếng Anh: American mammoth donkey, Mammoth jack, American mammoth, American mammoth jack là một giống lừa bản địa vùng Bắc Mỹ , hậu duệ của nhiều giống lừa được nhập khẩu vào Hoa Kỳ. George Washington , cùng với Henry Clay và những người khác, nuôi một con lừa có thể được sử dụng để sản xuất những con la làm việc mạnh mẽ. Washington đã được cung cấp Lừa ma mút Hoa Kỳ làm lừa giống vào năm 1788. Các giống lừa có lớn đã được tìm thấy ở Kentucky vào năm 1800. [1]",1
Glypta media,Glypta media là một loài tò vò trong họ Ichneumonidae . [1],1
Sanchezia skutchii,Sanchezia skutchii là một loài thực vật có hoa trong họ Ô rô . Loài này được Leonard & L.B. Sm. miêu tả khoa học đầu tiên năm 1964. [1],1
Pha Đầu,"Pha Đầu ( chữ Hán giản thể : 坡头区, âm Hán Việt : Pha Đầu khu ) là một quận thuộc địa cấp thị Trạm Giang , tỉnh Quảng Đông , Cộng hòa Nhân dân Trung Hoa . Quận Pha Đầu có diện tích 424 km² , dân số 380.000 người. Mã số bưu chính của Pha Đầu là 524057. Về mặt hành chính, quận Pha Đầu được chia thành 2 nhai đạo , 5 trấn . Tổng cộng có 59 ủy ban thôn, 5 ủy ban cư.",2
Stizolobium cyanospermum,Stizolobium cyanospermum là một loài thực vật có hoa trong họ Đậu . Loài này được (K. Schum.) Kuntze miêu tả khoa học đầu tiên năm 1891. [1],1
"Demirkonak, Kırıkhan","Demirkonak là một xã thuộc huyện Kırıkhan , tỉnh Hatay , Thổ Nhĩ Kỳ . Dân số thời điểm năm 2011 là 906 người. [1]",2
Estola strandi,Estola strandi là một loài bọ cánh cứng trong họ Cerambycidae . [1],1
Yuzhsky (huyện),"Huyện Yuzhsky ( tiếng Nga : ? райо́н ) là một huyện hành chính [1] tự quản [2] ( raion ), của Tỉnh Ivanovo , Nga . Huyện có diện tích 1324 km² , dân số thời điểm ngày 1 tháng 1 năm 2000 là 28500 người. Trung tâm của huyện đóng ở Yuzha . [5]",2
Dền đỏ,"Dền đỏ, dền tía, dền canh hay rau dền , rau giền (danh pháp: Amaranthus tricolor ) là loài thực vật có hoa thuộc họ Dền . Loài này được L. mô tả khoa học đầu tiên năm 1753. [1]",1
"Akdere, Nallıhan","Akdere là một xã thuộc huyện Nallıhan , tỉnh Ankara , Thổ Nhĩ Kỳ . Dân số thời điểm năm 2011 là 185 người. [1]",2
"Karabul, Gündoğmuş","Karabul là một xã thuộc huyện Gündoğmuş , tỉnh Antalya , Thổ Nhĩ Kỳ . Dân số thời điểm năm 2011 là 173 người. [1]",2
Coptosapelta olaciformis,Coptosapelta olaciformis là một loài thực vật có hoa trong họ Thiến thảo . Loài này được (Merr.) Elmer mô tả khoa học đầu tiên năm 1913. [1],1
Kiến trúc Norman,"Kiến trúc Norman là một loại của kiến trúc Romanesque được phát triển bởi người Norman vào thế kỉ 11 và thế kỉ 12. Người Norman đã xây dựng một số lượng lớn những lâu đài, pháo đài bao gồm cả những công trình phòng thủ. Cùng thời điểm đó, những tu viện, nhà dòng, nhà thờ và thánh đường được dựng lên với những đặc điểm của kiến trúc Romanesque (như hình cung tròn thường áp dụng cho cổng, cửa sổ) với kích thước lớn hơn so với các kiểu khác.",3
Trboušany,"Trboušany là một làng thuộc huyện Brno-venkov , vùng Jihomoravský , Cộng hòa Séc . [1]",2
Marlierea tovarensis,Marlierea tovarensis là một loài thực vật có hoa trong Họ Đào kim nương . Loài này được O.Berg mô tả khoa học đầu tiên năm 1855. [1],1
Tây du ký,"Tây Du Ký phiên bản Chiết Giang do đài truyền hình Chiết Giang , Trung Quốc sản xuất, gồm 52 tập, khởi quay từ tháng 9-2008 đến tháng 1-2010 công chiếu lần đầu tiên. Bộ phim có độ dài 52 tập. Phim có một số nội dung không theo nguyên tác nên đã gây nhiều tranh cãi. Đạo diễn phim: Trình Lực Đống .\nNội dung phim cơ bản theo mạch nguyên tác, nhưng thêm nhiều chi tiết không có trong truyện. Nhiều nạn quan trọng như Hắc hùng tinh, các bồ tát thử lòng thầy trò Đường tăng, Bạch cốt tinh, Kim Ngân ngưu giác, Hồng hài nhi, Xa Trì quốc, Thông thiên hà, Tây lương nữ quốc, Tôn Ngộ Không thật giả, Hỏa Diệm sơn, Hoàng mi đại vương, Nhện tinh, Thanh sư - Bạch tượng - Đại bàng, Bạch thử tinh, Ngọc thố tinh có dàn dựng, nhưng bỏ qua nhiều nạn quan trọng khác như Ăn trộm nhân sâm, Ô Kê quốc, Cửu đầu trùng, Châu tử quốc, Tì Khâu quốc, Ngọc hoa châu... Nạn Hoàng Bào quái được thay thế bằng nạn Bạch cốt tinh kéo dài,nạn Hạnh tiên có dựng nhưng khi lên phim thì Đa mục quái được thay thế bằng Kim quang đạo trưởng.",4
Hemigramma pentagonalis,Hemigramma pentagonalis là một loài dương xỉ trong họ Tectariaceae . Loài này được C.Chr. mô tả khoa học đầu tiên năm 1934. [1] Danh pháp khoa học của loài này chưa được làm sáng tỏ.,1
Phryganopteryx watsoni,"Phryganopteryx watsoni là một loài bướm đêm thuộc phân họ Arctiinae , họ Erebidae . [1]",1
4662 Runk,4662 Runk (tên chỉ định: 1984 HL ) là một tiểu hành tinh vành đai chính . Nó được phát hiện bởi Antonín Mrkos ở Đài thiên văn Kleť ở Cộng hòa Séc ngày 19 tháng 4 năm 1984. Nó được đặt tên cho Ferdinand Runk .,1
Mesoleptus sapporensis,Mesoleptus sapporensis là một loài tò vò trong họ Ichneumonidae . [1],1
Olenecamptus octopustulatus,Olenecamptus octopustulatus là một loài bọ cánh cứng trong họ Cerambycidae . [1],1
Take One,"Take One là album đầu tay không chính thức của á quân American Idol Adam Lambert . Album bao gồm các bài hát được viết trước khi anh thử giọng cho American Idol season 8, nhưng được phát hành sau đó, ngày 17 tháng 11 năm 2009. Album đã bán được trên 48.000 bản tại Hoa Kỳ. [1]",4
